,dimensions,count,frequency
247,"l. 15 1/2"" (39.4 cm)",4,0.0003252561392096276
248,"plate: 3 3/4 × 2 11/16"" (9.5 × 6.8 cm); page: 5 1/2 × 4 5/16"" (14 × 11 cm)",4,0.0003252561392096276
249,"composition (irreg.): 4 5/16 × 3 1/8"" (10.9 × 8 cm); page: 5 1/2 × 4 5/16"" (14 × 11 cm)",4,0.0003252561392096276
250,"composition (irreg.): 10 5/8 x 8 1/4"" (27 x 21 cm); page: 11 x 8 7/8"" (28 x 22.5 cm)",4,0.0003252561392096276
251,"28 3/4 x 19 1/8"" (73 x 48.6 cm)",4,0.0003252561392096276
252,"plate: 5 1/2 × 3 1/16"" (13.9 × 7.8 cm); page: 7 3/8 × 4 13/16"" (18.8 × 12.2 cm)",4,0.0003252561392096276
253,"plate: 7 5/8 x 10 15/16"" (19.4 x 27.8 cm); page: 13 x 9 15/16"" (33 x 25.2 cm)",4,0.0003252561392096276
254,"50 1/4 x 35 5/8"" (127.6 x 90.5 cm)",4,0.0003252561392096276
255,"2 7/8 x 12 7/8"" (7.3 x 32.7 cm)",4,0.0003252561392096276
256,"plate: 5 13/16 × 7 9/16"" (14.8 × 19.2 cm); page: 9 1/4 × 11 7/16"" (23.5 × 29 cm)",4,0.0003252561392096276
257,"composition (irreg.): 4 3/4 × 6 1/4"" (12 × 15.9 cm); page: 12 5/16 × 9 13/16"" (31.3 × 24.9 cm)",4,0.0003252561392096276
258,"composition (irreg.): 6 9/16 × 4 15/16"" (16.7 × 12.5 cm); page (each approx.): 7 5/16 × 5 11/16"" (18.6 × 14.5 cm)",4,0.0003252561392096276
259,"composition (irreg.): 6 5/16 x 4 7/16"" (16 x 11.3 cm); page: 7 1/2 x 5 7/16"" (19 x 13.8 cm)",4,0.0003252561392096276
260,"composition: 9 7/16 x 9"" (24 x 22.9 cm); page: 9 7/16 x 11 9/16"" (24 x 29.3 cm)",4,0.0003252561392096276
261,"composition (irreg.): 10 15/16 x 8 5/16"" (27.8 x 21.1 cm); page: 14 3/16 x 11 1/4"" (36 x 28.5 cm)",4,0.0003252561392096276
262,"4 1/4 x 7 1/4"" x 6 1/4"" (10.8 x 18.4 x 15.9 cm)",4,0.0003252561392096276
263,"11 3/8 x 16 1/2"" (28.9 x 41.9 cm)",4,0.0003252561392096276
264,"16 x 6 3/4"" (40.6 x 17.2 cm)",4,0.0003252561392096276
265,"composition: 2 1/2 x 6 9/16"" (6.4 x 16.7 cm); page: 12 5/8 × 9 3/4"" (32 × 24.8 cm)",4,0.0003252561392096276
266,"18 x 16 1/2"" (45.7 x 41.9 cm)",4,0.0003252561392096276
267,"28 1/4 x 22"" (71.8 x 55.8 cm)",4,0.0003252561392096276
268,"39 1/4 x 24 1/8"" (99.7 x 61.3 cm)",4,0.0003252561392096276
269,"composition (irreg.): 14 5/16 x 12 13/16"" (36.4 x 32.5 cm); sheet: 19 5/8 x 14 3/4"" (49.9 x 37.5 cm)",4,0.0003252561392096276
270,"22 5/8 x 14 5/8"" (57.2 x 37.2 cm)",4,0.0003252561392096276
271,"irreg composition  10 15/16 x 8 7/16"" (27.8 x 21.5 cm)",4,0.0003252561392096276
272,"8 1/8 x 5 3/4"" (20.6 x 14.7 cm)",4,0.0003252561392096276
273,"composition (irreg.): 13 11/16 x 7 13/16"" (34.8 x 19.8 cm); sheet: 18 11/16 x 14 3/16"" (47.5 x 36 cm)",4,0.0003252561392096276
274,"composition (irreg.) and page: 9 3/8 x 8 1/16"" (23.8 x 20.5 cm)",4,0.0003252561392096276
275,"(each): 11 3/4 x 16 3/4"" (29.8 x 42.5 cm)",4,0.0003252561392096276
276,"overall: 14 3/4 x 8 x 4 1/2"" (37.5 x 20.3 x 11.5 cm)",4,0.0003252561392096276
277,"plate (irreg.): 6 x 6 3/16"" (15.3 x 15.7 cm); page: 14 3/16 × 19"" (36 × 48.3 cm)",4,0.0003252561392096276
278,12 x 28 (30.5 x 71.1 cm),4,0.0003252561392096276
279,"composition (irreg.): 10 11/16 x 8 1/4"" (27.1 x 21 cm); page: 11 x 8 7/8"" (28 x 22.5 cm)",4,0.0003252561392096276
280,"l. 7"" (17.8 cm)",4,0.0003252561392096276
281,"10 7/8 x 7 3/4 x 3"" (27.6 x 19.7 x 7.6 cm)",4,0.0003252561392096276
282,"composition (irreg.): 10 13/16 x 7 7/8"" (27.4 x 20 cm); page: 10 13/16 x 8 9/16"" (27.5 x 21.7 cm)",4,0.0003252561392096276
283,"11 1/4 x 8 7/8"" (28.6 x 22.5 cm)",4,0.0003252561392096276
284,"composition (irreg.): 1 7/8 x 1 15/16"" (4.7 x 4.9 cm); page: 11 1/16 x 10 7/8"" (28.1 x 27.7 cm)",4,0.0003252561392096276
285,"10 7/8 x 8 5/16"" (27.6 x 21.1 cm)",4,0.0003252561392096276
286,"24 x 34"" (61 x 86.4 cm)",4,0.0003252561392096276
287,"22 3/8 x 33"" (56.8 x 83.8 cm)",4,0.0003252561392096276
288,"page: 22 x 15 1/16"" (55.9 x 38.2 cm); sheet: 22 x 30"" (55.9 x 76.2 cm); portfolio: 22 15/16 x 15 1/2"" (58.3 x 39.4 cm); prints:  various dimensions.",4,0.0003252561392096276
289,"composition: 2 3/16 x 3 1/16"" (5.6 x 7.7 cm); page: 7 1/2 x 5 1/8"" (19 x 13 cm)",4,0.0003252561392096276
290,"43 11/16 x 31 1/4"" (111 x 79.4cm)",4,0.0003252561392096276
291,"18 x 14 1/2"" (45.7 x 36.8 cm)",4,0.0003252561392096276
292,"plate  5 15/16 x 3 9/16"" (15.2 x 9.1 cm)",4,0.0003252561392096276
293,"composition (irreg.): 6 1/2 × 3 15/16"" (16.5 × 10 cm); page: 6 7/8 × 4 7/16"" (17.4 × 11.2 cm)",4,0.0003252561392096276
294,"50 3/8 x 35 1/2"" (128 x 90.2 cm)",4,0.0003252561392096276
295,"composition (irreg.): 5 1/4 x 5 5/16"" (13.4 x 13.5 cm); page: 12 3/16 x 9 3/8"" (31 x 23.8 cm)",4,0.0003252561392096276
296,"28 x 20 3/4 x 16 1/2"" (71.1 x 52.7 x 41.9 cm)",4,0.0003252561392096276
297,"23 3/4"" diam. (60.3 cm)",4,0.0003252561392096276
298,"composition (irreg.): 8 5/16 × 7 15/16"" (21.1 × 20.2 cm); page (approx.): 10 7/8 × 8 7/8"" (27.7 × 22.5 cm)",4,0.0003252561392096276
299,"30 1/4 x 14 1/2"" (76.8 x 36.8 cm)",4,0.0003252561392096276
300,"40 9/16 x 28 11/16"" (103 x 72.9 cm)",4,0.0003252561392096276
301,"45 x 30 1/8"" (114.3 x 76.5 cm)",4,0.0003252561392096276
302,composition and page (see child records): dimensions vary,4,0.0003252561392096276
303,"50 3/8 x 35 5/8"" (128 x 90.3 cm)",4,0.0003252561392096276
304,"20 1/4 x 14"" (51.4 x 35.5 cm)",4,0.0003252561392096276
305,"plate (irreg.): 6 x 6"" (15.2 x 15.2 cm); page: 14 3/16 × 19"" (36 × 48.3 cm)",4,0.0003252561392096276
306,"11 x 8 3/8"" (27.9 x 21.3 cm)",4,0.0003252561392096276
307,"composition (irreg.): 6 13/16 × 8 7/8"" (17.3 × 22.5 cm); page: 14 7/8 × 11 1/8"" (37.8 × 28.2 cm)",4,0.0003252561392096276
308,"12 1/8 x 33"" (30.8 x 83.8 cm)",4,0.0003252561392096276
309,"41 1/8 x 29 1/8"" (104.5 x 74 cm)",4,0.0003252561392096276
310,"composition: 2 1/2 x 6 11/16"" (6.4 x 17 cm); page: 12 5/8 × 9 3/4"" (32 × 24.8 cm)",4,0.0003252561392096276
311,"page (each): 7 x 4 3/8"" (17.8 x 11.1 cm)",4,0.0003252561392096276
312,"33 x 23"" (83.8 x 58.4 cm)",4,0.0003252561392096276
313,"composition: 7 13/16 x 7 13/16"" (19.8 x 19.8 cm); page: 9 1/16 x 9 1/16"" (23 x 23 cm)",4,0.0003252561392096276
314,"composition (irreg.): 6 5/8 x 8 7/8"" (16.8 x 22.5 cm); page: 14 x 11"" (35.6 x 27.9 cm)",4,0.0003252561392096276
315,"11 3/4 x 16 3/8"" (30 x 41.5 cm)",4,0.0003252561392096276
316,"composition (irreg.): 1 5/16 × 2 5/8"" (3.3 × 6.6 cm); page (irreg.): 8 1/4 × 5 5/16"" (21 × 13.5 cm)",4,0.0003252561392096276
317,"page: 7 5/8 x 5 5/16"" (19.4 x 13.5 cm)",4,0.0003252561392096276
318,"page (each): 7 15/16 x 5 7/8"" (20.2 x 14.9 cm)",4,0.0003252561392096276
319,"97 x 34 1/4"" (246.4 x 87 cm)",4,0.0003252561392096276
320,"composition: 7 13/16 x 7 13/16"" (19.8 x 19.9 cm); page: 9 1/16 x 9 1/16"" (23 x 23 cm)",4,0.0003252561392096276
321,"28 x 42"" (71.1 x 106.7cm)",4,0.0003252561392096276
322,"composition (irreg.): 2 3/8 × 2 7/16"" (6.1 × 6.2 cm); page: 11 7/16 × 7 1/2"" (29 × 19 cm)",4,0.0003252561392096276
323,"composition: 5 7/16 × 6 15/16"" (13.8 × 17.7 cm); sheet: 7 11/16 × 8 7/8"" (19.6 × 22.6 cm)",4,0.0003252561392096276
324,"composition (irreg.): 8 1/16 × 7 7/8"" (20.4 × 20 cm); page: 14 7/8 × 11 1/8"" (37.8 × 28.2 cm)",4,0.0003252561392096276
325,"2 x 2 3/16"" (5.1 x 5.5 cm)",4,0.0003252561392096276
326,"composition (irreg.): 18 1/4 x 27 11/16"" (46.3 x 70.3cm); sheet: 23 × 29"" (58.4 × 73.7 cm)",4,0.0003252561392096276
327,"34 5/8 x 24"" (87.8 x 61 cm)",4,0.0003252561392096276
328,"47 1/2 x 31 1/2"" (125.6 x 80 cm)",4,0.0003252561392096276
329,"8 x 8 1/16"" (20.3 x 20.5 cm)",4,0.0003252561392096276
330,"plate: 3 7/16 × 2 1/2"" (8.7 × 6.3 cm); page: 5 1/2 × 4 5/16"" (14 × 11 cm)",4,0.0003252561392096276
331,"composition (irreg.): 1 5/16 × 2 3/16"" (3.3 × 5.6 cm); page (irreg.): 8 1/4 × 5 5/16"" (21 × 13.5 cm)",4,0.0003252561392096276
332,"composition (irreg.): 10 9/16 x 8 3/16"" (26.8 x 20.8 cm); page: 11 x 8 7/8"" (28 x 22.5 cm)",4,0.0003252561392096276
333,"40 1/2 x 28 5/8"" (102.9 x 72.7 cm)",4,0.0003252561392096276
334,"29 3/8 x 23 1/2 x 28 11/16"" (74.6 x 59.7 x 72.9 cm)",4,0.0003252561392096276
335,"8 1/4 x 11 5/8"" (21 x 29.5 cm)",4,0.0003252561392096276
336,"composition (irreg.): 9 5/8 x 7 5/16"" (24.5 x 18.5 cm); page: 9 15/16 x 8 1/8"" (25.2 x 20.6 cm)",4,0.0003252561392096276
337,"28 5/8 x 40 1/8"" (72.7 x 109.9 cm)",4,0.0003252561392096276
338,"41 7/8 x 28"" (106.4 x 71.1cm)",4,0.0003252561392096276
339,"composition (irreg.): 1 3/8 × 2 1/16"" (3.5 × 5.3 cm); page (irreg.): 8 1/4 × 5 5/16"" (21 × 13.5 cm)",4,0.0003252561392096276
340,"47 1/4 x 30 15/16"" (120.0 x 78.5 cm)",4,0.0003252561392096276
341,"36 x 28"" (91.4 x 71.1 cm)",4,0.0003252561392096276
342,"h. 14 1/8"" (35.9 cm)",4,0.0003252561392096276
343,"page (each): 8 1/4 × 11 1/4"" (21 × 28.5 cm); overall (closed): 8 1/4 × 11 1/4 × 3/16"" (21 × 28.5 × 0.5 cm)",4,0.0003252561392096276
344,"38 1/4 x 26 1/2"" (97.1 x 67.3 cm)",4,0.0003252561392096276
345,"4 1/8 x 11 11/16"" (10.5 x 29.7 cm)",4,0.0003252561392096276
346,"irreg. composition  7 x 13 15/16"" (17.8 x 35.4 cm)",4,0.0003252561392096276
347,"34 1/2 x 26"" (85.2 x 66.0 cm)",4,0.0003252561392096276
348,"composition (irreg.): 5 7/8 × 5 1/2"" (14.9 × 14 cm); page (each): 11 7/16 × 9 3/8"" (29 × 23.8 cm)",4,0.0003252561392096276
349,"18 3/4 x 45 x 27"" (47.6 x 114.3 x 68.6 cm)",4,0.0003252561392096276
350,"composition (irreg.): 8 1/16 x 11"" (20.5 x 28 cm); page: 17 5/16 x 12 13/16"" (44 x 32.5 cm)",4,0.0003252561392096276
351,"page  7 7/8 x 11 13/16"" (20 x 30 cm)
prints: various dimensions.",4,0.0003252561392096276
352,"ea. sheet  15 13/16 x 16"" (40.2 x 40.7 cm)
page  16 3/4 x 16 3/4"" (42 x 42.5 cm)
photographs:  various dimensions. mat (ea.):  17 x 17"" (43.2 x 43.2 cm)",4,0.0003252561392096276
353,"composition (irreg.): 7 13/16 x 9 1/8"" (19.8 x 23.2 cm); sheet: 21 5/8 x 15 7/8"" (55 x 40.4 cm)",4,0.0003252561392096276
354,"composition (irreg.): 5 15/16 × 5 9/16"" (15.1 × 14.2 cm); page (each): 11 7/16 × 9 3/8"" (29 × 23.8 cm)",4,0.0003252561392096276
355,"composition (irreg.): 1 15/16 x 3 11/16"" (5 x 9.3 cm); page: 8 1/4 x 7 1/16"" (21 x 18 cm)",4,0.0003252561392096276
356,"4 7/8 x 6 x 9"" (12.4 x 15.2 x 22.9 cm), diam. 6"" (15.2 cm)",4,0.0003252561392096276
357,"overall: 6 1/4 x 5 3/8"" (15.9 x 13.7 cm)",4,0.0003252561392096276
358,"composition (wolf, irreg.): 2 1/16 x 3 3/8"" (5.3 x 8.6 cm); composition (lamb, irreg.): 1 13/16 x 1 7/8"" (4.6 x 4.8 cm); page: 13 x 9 1/16"" (33 x 23 cm)",4,0.0003252561392096276
359,"composition: 12 3/16 x 10 11/16"" (30.9 x 27.1 cm); page: 16 1/8 x 12 5/16"" (41 x 31.3 cm)",4,0.0003252561392096276
360,"overall: 34 3/8 x 32 3/4 x 29 3/4"" (87.3 x 83.2 x 75.6 cm)",4,0.0003252561392096276
361,"composition (irreg.): 13 3/8 x 9 1/2"" (34 x 24.2 cm); page: 13 3/4 x 10 1/4"" (35 x 26 cm)",4,0.0003252561392096276
362,"composition (irreg.): 1 1/4 × 2"" (3.1 × 5.1 cm); page (irreg.): 8 1/4 × 5 5/16"" (21 × 13.5 cm)",4,0.0003252561392096276
363,"6 1/8 x 3 3/8"" (15.6 x 8.6 cm)",4,0.0003252561392096276
364,"39 3/8 x 24 7/8"" (100 x 63.2 cm)",4,0.0003252561392096276
365,"composition (irreg.): 5 7/8 x 8 9/16"" (15 x 21.7 cm); page: 9 1/16 x 12"" (23 x 30.5 cm)",4,0.0003252561392096276
366,"40 5/8 x 28 3/4"" (103.2 x 73 cm)",4,0.0003252561392096276
367,"plate: 10 1/8 x 15 3/16"" (25.7 x 38.6 cm); page: 16 1/8 x 9 1/16"" (41 x 23 cm)",4,0.0003252561392096276
368,"page (each): 10 7/8 x 8 1/16"" (27.6 x 20.5 cm); composition: 23 x 16 7/8"" (58.5 x 42.9 cm); sheet: 26 3/8 x 20"" (67 x 50.9 cm)",4,0.0003252561392096276
369,"40 x 28 1/2"" (101.6 x 72.4 cm)",4,0.0003252561392096276
370,"29 3/4 x 19 7/8"" (75.6 x 50.5 cm)",4,0.0003252561392096276
371,"4 5/16 x 12 1/4"" (11 x 31.1 cm)",4,0.0003252561392096276
372,"50 x 74 7/8 x 4"" (127 x 190.2 x 10.2 cm)",4,0.0003252561392096276
373,"19 x 26 1/2"" (48.2 x 67.3 cm)",4,0.0003252561392096276
374,"8 1/2 x 8 1/2"" (21.6 x 21.6cm)",4,0.0003252561392096276
375,"page: 6 7/8 x 5 1/16"" (17.4 x 12.8 cm)",4,0.0003252561392096276
376,"4 3/8 x 9"" (11.1 x 22.9 cm)",4,0.0003252561392096276
377,"23 x 15 1/2"" (58.4 x 39.3 cm)",4,0.0003252561392096276
378,"239 x 29"" (607 x 73.6 cm)",4,0.0003252561392096276
379,"50 1/4 x 35 1/2"" (127.6 x 90.2 cm)",4,0.0003252561392096276
380,"composition (irreg.): 6 1/8 × 5 1/2"" (15.5 × 14 cm); page (each): 11 7/16 × 9 3/8"" (29 × 23.8 cm)",4,0.0003252561392096276
381,"11 x 8 1/2"" (27.9 x 21.6 cm)",4,0.0003252561392096276
382,"composition (irreg.): 7 1/4 × 5 3/16"" (18.4 × 13.2 cm); page (each): 8 11/16 × 6 9/16"" (22 × 16.7 cm)",4,0.0003252561392096276
383,"50 1/4 x 35 1/8"" (127.7 x 89.3 cm)",4,0.0003252561392096276
384,"17 x 27 1/8 x 27 1/8"" (43.2 x 68.9 x 68.9 cm)",4,0.0003252561392096276
385,"32 1/2 x 23"" (82.5 x 58.4 cm)",4,0.0003252561392096276
386,"plate: 5 15/16 × 7 3/4"" (15.1 × 19.7 cm); page: 14 × 9 1/16"" (35.5 × 23 cm)",4,0.0003252561392096276
387,"irreg. composition  7 1/16 x 8 7/8"" (17.9 x 22.6 cm)",4,0.0003252561392096276
388,"8 7/16 x 5 13/16"" (21.4 x 14.8 cm)",4,0.0003252561392096276
389,"composition (irreg.): 1 9/16 × 2 5/16"" (3.9 × 5.9 cm); page (irreg.): 8 1/4 × 5 5/16"" (21 × 13.5 cm)",4,0.0003252561392096276
390,"5 7/8 x 4 1/2"" (15 x 11.5 cm)",4,0.0003252561392096276
391,"composition: 9 7/16 x 8 7/8"" (24 x 22.5 cm); page: 9 7/16 x 11 9/16"" (24 x 29.3 cm)",4,0.0003252561392096276
392,"77 1/4 x 109 1/4"" (196.2 x 277.5 cm)",4,0.0003252561392096276
393,"overall: 9 x 9 1/2 x 9 1/2"" (22.8 x 24.1 x 24.1 cm)
.a (outer bowl): 4 x 9 1/2 x 9 1/2"" (10.2 x 24.1 x 24.1 cm)
.b (inner bowl): 4 x 9 1/2 x 9 1/2"" (10.2 x 24.1 x 24.1 cm)
.c (lid): 4 3/4 x 7 3/4"" (12.1 x 19.7 cm)",4,0.0003252561392096276
394,"composition (irreg.): 5 9/16 × 6 1/2"" (14.2 × 16.5 cm); page: 12 5/16 × 9 13/16"" (31.2 × 25 cm)",4,0.0003252561392096276
395,"27 1/2 x 38 3/4"" (69.8 x 98.4 cm)",4,0.0003252561392096276
396,"38 1/2 x 13 3/8"" (97.8 x 34 cm)",4,0.0003252561392096276
397,"25 1/2 x 38"" (64.8 x 96.5 cm)",4,0.0003252561392096276
398,"36 3/4"" (93.3 cm)",4,0.0003252561392096276
399,"composition (irreg.): 11 9/16 x 8 9/16"" (29.3 x 21.7 cm); page: 14 x 11"" (35.5 x 28 cm)",4,0.0003252561392096276
400,"composition (irreg.): 15 15/16 × 13 3/16"" (40.5 × 33.5 cm); sheet: 18 3/16 × 13 3/16"" (46.2 × 33.5 cm)",4,0.0003252561392096276
401,"composition (irreg.): 22 5/8 x 19 5/16"" (57.4 x 49 cm); sheet: 25 11/16 x 19 5/16"" (65.2 x 49 cm)",4,0.0003252561392096276
402,"composition (irreg.): 10 5/8 x 8 3/8"" (27 x 21.3 cm); page: 11 x 8 7/8"" (28 x 22.5 cm)",4,0.0003252561392096276
403,"16 3/8 x 15 1/4"" (41.6 x 38.7 cm)",4,0.0003252561392096276
404,"composition (irreg.): 5 15/16 × 5 7/16"" (15.1 × 13.8 cm); page (each): 11 7/16 × 9 3/8"" (29 × 23.8 cm)",4,0.0003252561392096276
405,"composition: 2 5/8 x 2 15/16"" (6.6 x 7.4 cm); page: 7 1/2 x 5 1/8"" (19 x 13 cm)",4,0.0003252561392096276
406,"composition: 7 13/16 x 7 15/16"" (19.9 x 20.1 cm); page: 9 1/16 × 9 1/8"" (23 × 23.1 cm)",3,0.0002439421044072207
407,"11 1/8 x 28"" (28.3 x 71.2 cm)",3,0.0002439421044072207
408,"composition (irreg.): 8 1/4 x 6 15/16"" (21 x 17.7cm); page: 10 7/16 x 7 7/8"" (26.5 x 20 cm)",3,0.0002439421044072207
409,"composition (irreg.): 8 1/16 x 6"" (20.4 x 15.2 cm); page: 11 3/4 x 8 9/16"" (29.8 x 21.7 cm)",3,0.0002439421044072207
410,"composition: 9 5/8 x 7"" (24.4 x 17.8 cm); page: 12 5/8 × 9 3/4"" (32 × 24.8 cm)",3,0.0002439421044072207
411,"plate: 8 3/16 x 5 7/16"" (20.8 x 13.8 cm); page: 11 7/16 x 9 1/4"" (29 x 23.5 cm)",3,0.0002439421044072207
412,".1 (knife): 9 3/8 x 13/16"" (23.8 x 2.1 cm)
.2 (fork): 8 x 7/8"" (20.3 x 2.2 cm)",3,0.0002439421044072207
413,"composition (irreg.): 4 5/16 x 8 3/4"" (11 x 22.3 cm); page: 13 3/4 × 10 5/8"" (35 × 27 cm)",3,0.0002439421044072207
414,"composition (irreg.): 3 7/16 × 4 3/16"" (8.8 × 10.6 cm); sheet: 9 1/2 × 6 1/2"" (24.2 × 16.5 cm)",3,0.0002439421044072207
415,"20 x 84 x 30"" (50.8 x 213.4 x 76.2 cm)",3,0.0002439421044072207
416,"composition (irreg.): 9 9/16 x 7 13/16"" (24.3 x 19.8 cm); page: 10 13/16 x 8 9/16"" (27.5 x 21.7 cm)",3,0.0002439421044072207
417,"3 9/16 x 12 7/16 x 12 1/2"" (9 x 31.6 x 31.8 cm)",3,0.0002439421044072207
418,".1 (dinner fork): l. 7 1/8"" (18.1 cm)
.2 (fish fork): l. 6 5/8"" (16.8 cm)
.3 (dinner spoon): l. 7 1/8"" (18.1 cm)
.4 (dinner knife): l. 8 1/4"" (21 cm)
.5 (butter knife): l. 6 1/2"" (16.5 cm)",3,0.0002439421044072207
419,"composition (irreg.): 3 3/4 x 5 1/8"" (9.6 x 13 cm); page: 10 13/16 x 8 9/16"" (27.5 x 21.7 cm)",3,0.0002439421044072207
420,"46 7/8 x 30 11/16"" (119.8 x 78 cm)",3,0.0002439421044072207
421,".a (coffeemaker): 17 1/2 x 11"" (44.4 x 28 cm)
.b (ring base): 16 3/4 x 12 3/4"" (42.5 x 32.4 cm)",3,0.0002439421044072207
422,"35 x 23"" (88.9 x 58.4 cm)",3,0.0002439421044072207
423,"34 1/2 x 24 1/16"" (87.6 x 61.2 cm)",3,0.0002439421044072207
424,"irreg. composition  30 3/16 x 22 3/8"" (76.7 x 56.9 cm)",3,0.0002439421044072207
425,"40 1/2 x 28 3/4"" (102.9 x 72.8 cm)",3,0.0002439421044072207
426,"34 x 23 1/2"" (86.4 x 59.7 cm)",3,0.0002439421044072207
427,"composition (irreg.): 7 3/16 x 7 3/8"" (18.2 x 18.8 cm); page: 12 5/8 x 9 1/2"" (32 x 24.2 cm)",3,0.0002439421044072207
428,"33 3/4 x 24"" (85.7 x 60.9 cm)",3,0.0002439421044072207
429,"1 x 12 5/16"" (2.5 x 31.3 cm)",3,0.0002439421044072207
430,"overall: 70 x 16 x 16"" (177.8 x 40.6 x 40.6 cm)
.a (shade): 42 1/4 x 16 x 16"" (107.4 x 40.6 x 40.6 cm) 
.b (base): h. 70"" (177.8 cm), diam. 5 1/2"" (14 cm)",3,0.0002439421044072207
431,"overall: 10 15/16 x 8 11/16 x 1/16"" (27.8 x 22 x 0.1 cm); each page: 10 15/16 x 8 11/16"" (27.8 x 22 cm)",3,0.0002439421044072207
432,"24 x 36"" (61 x 91.4 cm)",3,0.0002439421044072207
433,"page (irreg.): 6 15/16 x 5 1/8"" (17.7 x 13 cm)",3,0.0002439421044072207
434,"composition: 8 1/16 × 6"" (20.4 × 15.3 cm); page: 11 1/4 × 8 7/8"" (28.5 × 22.5 cm)",3,0.0002439421044072207
435,"composition (irreg.): 7 1/16 × 5 3/8"" (18 × 13.6 cm); page (each approx.): 7 5/16 × 5 11/16"" (18.6 × 14.5 cm)",3,0.0002439421044072207
436,"6 3/4 x 9 7/8"" (17.1 x 25.1 cm)",3,0.0002439421044072207
437,"42 1/16 x 28"" (106.8 x 71.1 cm)",3,0.0002439421044072207
438,"plate: 5 7/8 × 4"" (15 × 10.1 cm); page: 9 7/16 × 8"" (24 × 20.3 cm)",3,0.0002439421044072207
439,"composition (irreg.): 13 3/16 × 5 7/16"" (33.5 × 13.8 cm); page (each): 13 7/16 × 9 5/8"" (34.2 × 24.5 cm)",3,0.0002439421044072207
440,"47 1/4 x 31 1/2"" (120 x 80 cm)",3,0.0002439421044072207
441,"46 3/4 x 36"" (118.8 x 83.7 cm)",3,0.0002439421044072207
442,"19 7/8 x 14 1/4"" (50.5 x 36.2 cm)",3,0.0002439421044072207
443,"6 1/8 x 6 1/2 x 4 1/8"" (15.5 x 16.5 x 10.5 cm)",3,0.0002439421044072207
444,"50 5/16 x 35 7/16""(128.3 x 90 cm)",3,0.0002439421044072207
445,"13 3/8 x 19 1/4"" (34 x 48.9 cm)",3,0.0002439421044072207
446,"29 1/8 x 20 5/8"" (72 x 50.8 cm)",3,0.0002439421044072207
447,"46 13/16 x 33 1/8"" (118.8 x 84.2 cm)",3,0.0002439421044072207
448,"8 1/4 x 8"" (21 x 20.3 cm)",3,0.0002439421044072207
449,"1 5/16 x 3 5/8"" (3.3 x 9.2 cm)",3,0.0002439421044072207
450,"composition: 3 15/16 x 3 1/8"" (10 x 8 cm); page: 7 1/2 x 5 1/8"" (19 x 13 cm)",3,0.0002439421044072207
451,"composition (irreg.): 5 1/16 x 3 1/8"" (12.8 x 8 cm); page: 12 9/16 × 9 13/16"" (31.9 × 24.9 cm)",3,0.0002439421044072207
452,"plate: 8 7/8 x 11 5/16"" (22.6 x 28.7cm)",3,0.0002439421044072207
453,"composition (irreg.): 6 1/2 x 5 9/16"" (16.5 x 14.2 cm); page: 11 3/4 x 8 9/16"" (29.8 x 21.7 cm)",3,0.0002439421044072207
454,"composition (irreg.): 1 5/8 × 2 5/16"" (4.1 × 5.8 cm); page (irreg.): 8 1/4 × 5 5/16"" (21 × 13.5 cm)",3,0.0002439421044072207
455,"7 3/16 x 5 1/8"" (18.2 x 13 cm)",3,0.0002439421044072207
456,"composition (irreg.): 14 7/16 × 12 9/16"" (36.7 × 31.9 cm); page (irreg.): 22 5/8 × 15 3/16"" (57.4 × 38.5 cm)",3,0.0002439421044072207
457,"16 1/2 x 11 3/8"" (41.9 x 28.9 cm)",3,0.0002439421044072207
458,"8 7/8 x 5 11/16"" (22.5 x 14.5 cm)",3,0.0002439421044072207
459,"5 5/8 x 1 1/2 x 1/2"" (14.3 x 3.8 x 1.3 cm)",3,0.0002439421044072207
460,"5 x 17 1/2"" (12.7 x 44.4 cm)",3,0.0002439421044072207
461,"composition: 10 9/16 x 8 7/16"" (26.9 x 21.5 cm); page: 11 x 8 7/8"" (28 x 22.5 cm)",3,0.0002439421044072207
462,"each: 64"" (162.6 cm), diam.  4"" (10.2 cm)",3,0.0002439421044072207
463,"plate: 8 9/16 x 5 7/8"" (21.8 x 15 cm); page: 11 7/16 x 9 1/4"" (29 x 23.5 cm)",3,0.0002439421044072207
464,"1 3/4 x 4 5/16"" (4.5 x 10.9 cm)",3,0.0002439421044072207
465,"composition (irreg.): 9 7/8 × 4 1/2"" (25.1 × 11.5 cm); page: 10 5/8 × 9 1/16"" (27 × 23 cm)",3,0.0002439421044072207
466,"composition (irreg.): 6 7/16 x 5 3/16"" (16.4 x 13.1 cm); page: 11 7/16 x 9 1/8"" (29.1 x 23.1 cm)",3,0.0002439421044072207
467,"27 7/8 x 18"" (70.8 x 45.7 cm)",3,0.0002439421044072207
468,"52 1/2 x 53 1/2"" (133.4 x 135.9 cm)",3,0.0002439421044072207
469,"30 1/4 x 20 1/4"" (76.8 x 51.4 cm)",3,0.0002439421044072207
470,"11 7/16 x 9"" (29.1 x 22.9 cm)",3,0.0002439421044072207
471,"composition (irreg.): 6 1/4 × 6 3/16"" (15.8 × 15.7 cm); page: 12 13/16 × 9 15/16"" (32.6 × 25.2 cm)",3,0.0002439421044072207
472,"1 7/8 x 9 3/8"" (4.7 x 23.8cm)",3,0.0002439421044072207
