,artist,count,frequency
1920,"Eisenman Architects, New York,Peter EisenmanwithRichard Rosson,Mark Wamble,Gregory Merryweather,Nazli Gononsay",1,8.043111075363951e-05
1921,"Toray Industries, Inc., Tokyo,Toyo Tire Cord Co. Ltd.",1,8.043111075363951e-05
1922,"Jurriaan Kok,Samuel Schellink",1,8.043111075363951e-05
1923,Peter Sciascin,1,8.043111075363951e-05
1924,Tsugouharu Foujita,1,8.043111075363951e-05
1925,Johannes Larsen,1,8.043111075363951e-05
1926,"Various ArtistswithPaul Klee,Max Beckmann,Karl Caspar,Conrad Felixmüller,Erich Heckel,René Beeh,Heinrich Campendonk,Lovis Corinth,August Gaul,Ernst Barlach,George Grosz,Max Unold,Käthe Kollwitz,Alfred Kubin,Max Liebermann,Ludwig Meidner,Otto Mueller,Max Pechstein,Adolf Ferdinand Schinnerer,Karl Schmidt-Rottluff,Richard Seewald,Rudolf Grossmann,Lyonel Feininger",1,8.043111075363951e-05
1927,Bernard Cohen,1,8.043111075363951e-05
1928,"O. J. Kuker, Seattle, WA",1,8.043111075363951e-05
1929,William Majors,1,8.043111075363951e-05
1930,"Art Fry,Spencer Silver",1,8.043111075363951e-05
1931,Noury,1,8.043111075363951e-05
1932,Enrique Chagoya,1,8.043111075363951e-05
1933,Michael English,1,8.043111075363951e-05
1934,Leslie Beaton,1,8.043111075363951e-05
1935,Vasily Ermilov,1,8.043111075363951e-05
1936,A. K. Barutchev,1,8.043111075363951e-05
1937,"Roy Richter,Frank Heacox",1,8.043111075363951e-05
1938,Werner Klemke,1,8.043111075363951e-05
1939,"Karhula-Iitala, company design",1,8.043111075363951e-05
1940,Alexander LibermanwithAndrei Voznesensky,1,8.043111075363951e-05
1941,John Timothy Curran,1,8.043111075363951e-05
1942,Takahama Kazuhide,1,8.043111075363951e-05
1943,Various ArtistswithEdward Ruscha,1,8.043111075363951e-05
1944,Gunnel Nyman,1,8.043111075363951e-05
1945,Cini Boeri,1,8.043111075363951e-05
1946,Christian de Portzamparc,1,8.043111075363951e-05
1947,Carlos Schwabe,1,8.043111075363951e-05
1948,George H. Hake,1,8.043111075363951e-05
1949,"Richard Meier & Partners, Architects",1,8.043111075363951e-05
1950,John Noneman,1,8.043111075363951e-05
1951,Kazuyo Sejima & Associates,1,8.043111075363951e-05
1952,Mikhail Cheremnykh,1,8.043111075363951e-05
1953,Josiah Wedgwood,1,8.043111075363951e-05
1954,Jules-Jean-Antoine Baric,1,8.043111075363951e-05
1955,Ari 't Hart,1,8.043111075363951e-05
1956,"Graham Sutherland,The Baynard Press, London",1,8.043111075363951e-05
1957,Tetsoro Oya,1,8.043111075363951e-05
1958,Felix Droese,1,8.043111075363951e-05
1959,"Danilo Aroldi,Corrado Aroldi",1,8.043111075363951e-05
1960,"Theodore Waddell,Dante Bandini",1,8.043111075363951e-05
1961,Konstantin Grcic,1,8.043111075363951e-05
1962,Julius K. Friedman,1,8.043111075363951e-05
1963,"Hans Maier-Aichen,Authentics artipresent GmbH, Germany",1,8.043111075363951e-05
1964,L. (Alfred Lewin Copley) Alcopley,1,8.043111075363951e-05
1965,Alex Walter Diggelmann,1,8.043111075363951e-05
1966,Letterio CalapaiwithWilliam Carlos Williams,1,8.043111075363951e-05
1967,Takao Sasai,1,8.043111075363951e-05
1968,Jan Bontjes van Beek,1,8.043111075363951e-05
1969,"Continental Can Co., USA",1,8.043111075363951e-05
1970,"Mykhailo Semenko,Oleh Shymkov",1,8.043111075363951e-05
1971,Geschäftsstelle des Bürger-Rates von Groß-Berlin,1,8.043111075363951e-05
1972,"Gerhard Marcks,Wilhelm Wagenfeld",1,8.043111075363951e-05
1973,Otto Struck,1,8.043111075363951e-05
1974,"Various ArtistswithJohn Buckland-Wright,Stanley William Hayter,Joseph Hecht,Dalla Husband,Vasily Kandinsky,Roderick Mead,Joan Miró,Dolf Rieser,Luis Vargas Rosas",1,8.043111075363951e-05
1975,Karen Eubel,1,8.043111075363951e-05
1976,"Kazimir Malevich,Vladimir Mayakovsky",1,8.043111075363951e-05
1977,"Opera,Ton Homburg,Kees Wagenaars",1,8.043111075363951e-05
1978,"Marcel Breuer,Alfred Roth,Emil Roth",1,8.043111075363951e-05
1979,"Richard Seewald,Renatus Kuno",1,8.043111075363951e-05
1980,Lia Cook,1,8.043111075363951e-05
1981,Harry Suchland,1,8.043111075363951e-05
1982,Manolo (Manuel Martínez Hugué),1,8.043111075363951e-05
1983,George Morris,1,8.043111075363951e-05
1984,Otto von Kursell,1,8.043111075363951e-05
1985,Viktor Nikolaevich Deni,1,8.043111075363951e-05
1986,Edward Paschke,1,8.043111075363951e-05
1987,Kenji Itoh,1,8.043111075363951e-05
1988,Ikkan Hiki,1,8.043111075363951e-05
1989,Luisa Zuloaga de Palacios,1,8.043111075363951e-05
1990,"Various Artists,Alexandra Exter,Liubov Popova,Aleksandr Rodchenko,Varvara Stepanova,Aleksandr Vesnin",1,8.043111075363951e-05
1991,"VLSI Technology, Inc., San Jose, CA",1,8.043111075363951e-05
1992,"Peter Eisenman,Robert Cole",1,8.043111075363951e-05
1993,Martin Disler,1,8.043111075363951e-05
1994,Mikael Björnstjerna,1,8.043111075363951e-05
1995,Judith Shea,1,8.043111075363951e-05
1996,Valto Kokko,1,8.043111075363951e-05
1997,Owo,1,8.043111075363951e-05
1998,Dacres Adams,1,8.043111075363951e-05
1999,Willi Baum,1,8.043111075363951e-05
2000,"Swift & Anderson, Inc., Boston, MA",1,8.043111075363951e-05
2001,George Sadek,1,8.043111075363951e-05
2002,"Tony Palladino,John Mascheroni",1,8.043111075363951e-05
2003,Irene Rice PereirawithGeorge Reavey,1,8.043111075363951e-05
2004,Robert J. King,1,8.043111075363951e-05
2005,"Unknown Designer, Chinese",1,8.043111075363951e-05
2006,Robert Whitman,1,8.043111075363951e-05
2007,Wim van Stek,1,8.043111075363951e-05
2008,"Rem Koolhaas,Gro Bonesmo,Jeroen Thomas",1,8.043111075363951e-05
2009,"Viking Glass Co., New Martinsville, WV",1,8.043111075363951e-05
2010,Edward Durell Stone,1,8.043111075363951e-05
2011,Sophie Taeuber-ArpwithJean (Hans) Arp,1,8.043111075363951e-05
2012,"Bruce Ancona,Louis Henry",1,8.043111075363951e-05
2013,Gae Aulenti,1,8.043111075363951e-05
2014,"Charles Eames,Gregory Ain,Harry Bertoia,Norman Bruns,Ray Eames,Marion Overby",1,8.043111075363951e-05
2015,"C. Hugo Pott, Solingen, Germany",1,8.043111075363951e-05
2016,"Gerhard Forster,Ugo Mulas",1,8.043111075363951e-05
2017,Theodoros Stamos,1,8.043111075363951e-05
2018,"Form GmbH, Germany",1,8.043111075363951e-05
2019,"E. Bakalowitz & Söhne, Vienna",1,8.043111075363951e-05
2020,J. Van Der Wal,1,8.043111075363951e-05
2021,Peter Voulkos,1,8.043111075363951e-05
2022,Justino Fernández,1,8.043111075363951e-05
2023,George Nelson,1,8.043111075363951e-05
2024,Udo M. Geissler,1,8.043111075363951e-05
2025,"Mallory Industries, Inc., Farmington, CT",1,8.043111075363951e-05
2026,Gabriel Fernández Ledesma,1,8.043111075363951e-05
2027,J. Allen St. John,1,8.043111075363951e-05
2028,Adrian Allinson,1,8.043111075363951e-05
2029,Masuteru Aoba,1,8.043111075363951e-05
2030,Mary Adshead,1,8.043111075363951e-05
2031,"Davide Mercatali,Paolo Pedrizzetti",1,8.043111075363951e-05
2032,"Richard N. Naylor,David Staub",1,8.043111075363951e-05
2033,Hap Sakwa,1,8.043111075363951e-05
2034,Juan Gris,1,8.043111075363951e-05
2035,Josef Levi,1,8.043111075363951e-05
2036,Leni Matthaei,1,8.043111075363951e-05
2037,"Toray Industries, Inc., Tokyo",1,8.043111075363951e-05
